,Unnamed: 0,ID,prediction
3056,3056,2019 X 9 X C2071 X AS27134,0.0
3057,3057,2019 X 9 X C2071 X AS27132,0.0
3058,3058,2019 X 9 X C2071 X AS27000,3.12
3059,3059,2019 X 9 X C2071 X AS27139,6.33
3060,3060,2019 X 9 X C2071 X AS27137,1.53
3061,3061,2019 X 9 X C2071 X AS27138,20.7
3062,3062,2019 X 9 X C2071 X AS27133,25.21
3063,3063,2019 X 7 X C2055 X AS17005,0.0
3064,3064,2019 X 7 X C2055 X AS27134,0.0
3065,3065,2019 X 7 X C2055 X AS27132,0.0
3066,3066,2019 X 7 X C2055 X AS27000,3.61
3067,3067,2019 X 7 X C2055 X AS27139,0.0
3068,3068,2019 X 7 X C2055 X AS27137,1.2
3069,3069,2019 X 7 X C2055 X AS27138,8.05
3070,3070,2019 X 7 X C2055 X AS27133,3.62
3071,3071,2019 X 8 X C2055 X AS27132,0.0
3072,3072,2019 X 8 X C2055 X AS27000,7.888333333333334
3073,3073,2019 X 8 X C2055 X AS27139,0.0
3074,3074,2019 X 8 X C2055 X AS27137,2.25
3075,3075,2019 X 8 X C2055 X AS27138,11.59
3076,3076,2019 X 8 X C2055 X AS27133,13.07
3077,3077,2019 X 9 X C2055 X AS27132,0.0
3078,3078,2019 X 9 X C2055 X AS27000,11.16
3079,3079,2019 X 9 X C2055 X AS27139,3.038690476190476
3080,3080,2019 X 9 X C2055 X AS27137,1.66
3081,3081,2019 X 9 X C2055 X AS27138,13.13
3082,3082,2019 X 9 X C2055 X AS27133,19.38
3083,3083,2019 X 9 X C5076 X AS27132,0.0
3084,3084,2019 X 9 X C5076 X AS27000,0.01
3085,3085,2019 X 9 X C5076 X AS27139,0.0
3086,3086,2019 X 9 X C5076 X AS27137,0.12
3087,3087,2019 X 9 X C5076 X AS27138,1.16
3088,3088,2019 X 9 X C5076 X AS27133,3.29
